id,orderId,productId,quantity,price,createdAt
soi873,so343,p178,2,42857,2026-02-28T00:26:47.529Z
soi874,so343,p3,1,34402,2024-11-19T19:02:07.281Z
soi875,so344,p97,2,39476,2024-10-12T02:21:50.489Z
soi876,so345,p37,3,43651,2025-03-27T21:55:15.658Z
soi877,so345,p70,2,32644,2025-11-16T04:44:21.900Z
soi878,so345,p270,4,37751,2025-12-01T14:18:51.278Z
soi879,so346,p365,3,6756,2024-12-17T20:28:09.452Z
soi880,so346,p263,2,76523,2024-06-06T00:51:11.571Z
soi881,so346,p390,1,50297,2026-02-17T12:40:25.579Z
soi882,so346,p242,1,8145,2024-12-30T10:30:32.738Z
soi883,so347,p344,2,22393,2024-12-25T18:52:02.433Z
soi884,so348,p35,1,22518,2025-05-21T11:02:21.243Z
soi885,so348,p227,5,76684,2026-01-24T00:16:43.822Z
soi886,so348,p222,3,40165,2024-04-14T16:03:21.150Z
soi887,so349,p284,1,19674,2025-08-03T13:06:43.805Z
soi888,so349,p32,4,31619,2024-05-16T11:18:04.875Z
soi889,so350,p343,2,21631,2024-11-20T00:32:05.164Z
soi890,so351,p250,4,60391,2025-01-28T12:48:04.928Z
soi891,so351,p146,1,56607,2024-11-07T19:07:26.808Z
soi892,so351,p348,2,9960,2025-04-23T11:29:46.658Z
soi893,so351,p181,4,24331,2025-01-07T02:40:22.324Z
soi894,so352,p313,3,24136,2025-11-01T19:40:30.295Z
soi895,so353,p266,4,2121,2025-07-08T17:11:12.215Z
soi896,so354,p396,4,4919,2025-07-31T11:10:11.820Z
soi897,so355,p237,3,3231,2024-07-02T03:47:22.350Z
soi898,so356,p251,3,17257,2024-06-03T17:23:31.068Z
soi899,so356,p314,5,32813,2024-06-04T11:11:06.335Z
soi900,so356,p347,2,76223,2024-07-08T19:29:46.597Z
soi901,so356,p153,5,56769,2024-10-01T17:34:53.245Z
soi902,so357,p262,5,39618,2024-06-21T08:58:32.008Z
soi903,so358,p59,4,23193,2024-04-30T06:32:36.739Z
soi904,so358,p89,1,17947,2025-03-09T19:50:31.049Z
soi905,so358,p383,1,70592,2026-02-18T23:46:01.450Z
soi906,so358,p318,2,48332,2025-10-28T04:07:21.877Z
soi907,so359,p257,5,62231,2024-04-13T19:50:14.539Z
soi908,so360,p383,1,70592,2025-11-21T15:24:04.511Z
soi909,so360,p132,1,60353,2025-09-27T21:15:44.423Z
soi910,so361,p309,3,75859,2024-09-23T23:00:45.764Z
soi911,so361,p231,2,177,2025-02-25T23:24:01.139Z
soi912,so361,p314,4,32813,2025-05-02T09:55:19.993Z
soi913,so362,p234,1,76372,2025-03-18T02:42:19.386Z
soi914,so362,p381,1,52919,2024-03-13T20:07:01.156Z
soi915,so363,p222,5,40165,2026-01-16T00:58:52.660Z
soi916,so363,p159,4,48731,2024-05-21T06:41:25.991Z
soi917,so363,p101,1,73591,2026-01-24T02:04:51.697Z
soi918,so364,p284,4,19674,2024-08-09T22:07:00.741Z
soi919,so364,p154,1,32721,2024-12-22T15:24:14.596Z
soi920,so364,p267,1,26211,2025-12-28T09:29:01.332Z
soi921,so364,p55,1,19638,2024-10-19T03:08:29.723Z
soi922,so365,p164,5,79241,2025-11-27T10:08:41.980Z
soi923,so365,p372,1,78769,2025-04-12T18:21:59.416Z
soi924,so366,p367,4,43847,2024-08-29T17:53:04.891Z
soi925,so367,p42,2,77110,2025-06-30T01:03:50.718Z
soi926,so367,p76,1,52624,2024-08-14T15:27:30.295Z
soi927,so367,p152,3,57299,2024-12-23T10:25:16.246Z
soi928,so368,p42,2,77110,2025-10-21T20:59:47.255Z
soi929,so369,p247,4,21346,2025-08-05T23:21:00.927Z
soi930,so369,p287,5,15151,2024-04-21T15:20:33.865Z
soi931,so369,p232,2,62825,2025-01-28T21:59:02.077Z
soi932,so370,p11,3,68567,2024-09-11T01:06:25.175Z
soi933,so371,p330,3,23924,2025-06-28T13:29:39.401Z
soi934,so372,p333,5,13777,2024-07-23T05:04:25.292Z
soi935,so373,p120,4,23941,2026-01-26T09:38:25.501Z
soi936,so373,p318,2,48332,2025-05-21T00:44:40.531Z
soi937,so373,p179,1,58839,2025-04-27T16:07:54.937Z
soi938,so374,p65,3,77216,2025-09-18T08:52:10.518Z
soi939,so374,p33,4,37782,2025-11-10T13:54:18.834Z
soi940,so374,p379,3,1193,2025-03-29T17:31:05.566Z
soi941,so375,p37,4,43651,2025-04-06T01:18:39.446Z
soi942,so375,p276,3,75508,2024-07-24T06:29:10.205Z
soi943,so376,p152,5,57299,2024-07-31T01:01:04.157Z
soi944,so376,p315,2,69855,2025-01-17T02:06:06.421Z
soi945,so376,p185,4,64354,2024-06-17T21:41:20.400Z
soi946,so377,p178,1,42857,2024-11-29T23:29:27.203Z
soi947,so378,p70,2,32644,2024-08-15T03:33:11.999Z
soi948,so379,p243,3,74618,2024-06-07T09:04:05.350Z
soi949,so380,p282,5,43780,2025-11-18T10:20:03.798Z
soi950,so381,p168,1,22872,2024-04-10T06:38:41.083Z
soi951,so381,p275,5,13628,2025-06-29T00:33:53.988Z
soi952,so381,p153,1,56769,2025-07-06T21:29:55.126Z
soi953,so382,p181,5,24331,2024-05-08T19:59:10.418Z
soi954,so382,p304,5,10768,2025-10-14T06:31:07.534Z
soi955,so383,p248,3,9756,2024-08-27T09:07:12.544Z
soi956,so383,p137,4,16252,2026-02-27T14:06:47.682Z
soi957,so383,p136,4,77501,2024-04-09T00:12:11.241Z
soi958,so383,p251,3,17257,2024-08-02T05:40:27.363Z
soi959,so384,p107,2,66694,2026-01-06T13:03:08.645Z
soi960,so384,p65,5,77216,2024-05-15T11:19:55.287Z
soi961,so384,p209,4,37536,2025-09-28T04:29:46.643Z
soi962,so384,p373,5,4112,2024-11-24T11:58:51.414Z
soi963,so385,p338,1,28918,2025-03-21T09:39:15.181Z
soi964,so385,p153,4,56769,2025-01-16T22:31:25.258Z
soi965,so386,p325,3,11272,2025-01-23T00:57:01.221Z
soi966,so387,p13,2,73689,2025-11-11T13:48:08.217Z
soi967,so387,p87,1,41593,2024-11-30T17:44:38.921Z
soi968,so388,p238,4,32847,2024-05-08T09:50:25.657Z
soi969,so389,p168,1,22872,2024-11-10T06:47:50.889Z
soi970,so389,p272,5,61091,2025-03-02T04:49:19.976Z
soi971,so389,p304,1,10768,2024-07-29T19:09:31.820Z
soi972,so390,p158,2,3289,2026-02-06T19:52:56.228Z
soi973,so390,p7,1,7902,2025-09-29T02:04:28.723Z
soi974,so390,p179,5,58839,2024-09-20T23:31:28.197Z
soi975,so390,p317,4,47687,2024-05-15T16:39:10.771Z
soi976,so391,p92,4,49657,2024-08-25T22:02:36.798Z
soi977,so392,p60,5,37512,2026-01-22T22:48:46.024Z
soi978,so392,p187,4,65659,2025-05-16T09:09:02.827Z
soi979,so393,p62,1,23299,2025-05-20T12:06:01.529Z
soi980,so393,p173,1,22798,2024-10-13T19:29:07.982Z
soi981,so394,p78,2,30007,2024-08-13T17:36:56.598Z
soi982,so394,p241,2,44546,2024-11-08T17:39:00.423Z
soi983,so394,p279,1,4053,2024-03-29T08:46:52.777Z
soi984,so395,p179,3,58839,2024-07-03T10:44:37.042Z
soi985,so395,p103,3,15317,2025-07-16T08:30:17.121Z
soi986,so395,p89,4,17947,2025-07-24T01:48:43.205Z
soi987,so396,p125,3,23907,2025-08-14T06:40:19.132Z
soi988,so397,p377,4,4273,2025-03-14T10:43:54.232Z
soi989,so398,p259,4,63634,2025-03-07T20:01:36.114Z
soi990,so399,p299,2,35149,2025-07-15T09:36:17.194Z
soi991,so399,p140,4,16904,2026-03-02T23:51:40.122Z
soi992,so399,p169,4,4467,2024-12-31T15:07:38.352Z
soi993,so400,p394,3,57960,2026-02-01T16:05:45.529Z
soi994,so400,p308,5,50541,2024-12-09T05:46:54.612Z
soi995,so400,p299,1,35149,2025-10-18T07:37:34.932Z
soi996,so401,p191,1,47146,2024-07-23T18:39:16.148Z
soi997,so401,p3,5,34402,2024-06-13T14:35:04.717Z
soi998,so401,p185,4,64354,2025-10-22T06:46:28.232Z
soi999,so401,p376,3,55814,2025-08-29T06:45:33.137Z
soi1000,so402,p369,3,49938,2024-12-09T05:43:47.080Z
soi1001,so402,p206,5,67674,2024-11-28T00:30:24.475Z
soi1002,so403,p393,3,69749,2024-12-11T13:32:15.172Z
soi1003,so403,p327,4,54635,2025-02-19T07:49:59.503Z
soi1004,so403,p79,5,36378,2024-07-01T08:50:53.941Z
soi1005,so403,p328,5,44736,2024-05-25T05:47:23.940Z
soi1006,so404,p324,4,2008,2024-06-09T21:43:36.966Z
soi1007,so404,p316,5,64112,2024-12-18T23:17:01.021Z
soi1008,so404,p81,5,47383,2025-06-10T22:52:26.188Z
soi1009,so405,p298,5,1482,2025-07-02T22:17:46.064Z
soi1010,so405,p114,3,9417,2024-12-25T15:10:26.823Z
soi1011,so405,p99,1,3476,2024-05-06T05:22:48.431Z
soi1012,so405,p82,5,8266,2025-12-12T23:24:39.599Z
soi1013,so406,p182,5,58207,2025-08-27T13:13:36.883Z
soi1014,so406,p98,3,69052,2024-12-28T12:58:19.905Z
soi1015,so406,p52,2,40647,2025-07-30T00:41:18.430Z
soi1016,so407,p26,1,43039,2025-10-27T15:22:27.758Z
soi1017,so407,p294,4,887,2024-09-17T06:38:36.052Z
soi1018,so408,p62,4,23299,2024-11-08T08:53:46.150Z
soi1019,so408,p57,2,19910,2024-12-01T02:51:44.178Z
soi1020,so408,p86,1,710,2024-05-30T20:05:07.150Z
soi1021,so409,p237,5,3231,2024-04-20T23:52:30.323Z
soi1022,so409,p212,2,8914,2025-06-28T23:29:12.568Z
soi1023,so409,p220,4,2818,2025-01-18T12:00:09.250Z
soi1024,so409,p109,1,17566,2024-12-05T14:39:01.690Z
soi1025,so410,p397,4,10434,2025-01-07T10:34:10.507Z
soi1026,so410,p314,4,32813,2026-01-29T01:38:25.937Z
soi1027,so411,p290,5,11319,2024-08-22T10:33:47.107Z
soi1028,so411,p295,3,38794,2026-01-14T13:02:05.544Z
soi1029,so411,p62,3,23299,2025-04-24T23:36:46.818Z
soi1030,so412,p158,4,3289,2024-05-11T14:15:21.789Z
soi1031,so412,p280,2,17377,2024-07-07T07:19:37.192Z
soi1032,so412,p42,2,77110,2025-10-08T00:54:40.205Z
soi1033,so413,p228,5,43302,2025-02-09T11:51:31.797Z
soi1034,so413,p348,1,9960,2024-12-12T07:13:43.952Z
soi1035,so414,p92,3,49657,2026-02-04T09:21:01.197Z
soi1036,so414,p292,1,43795,2025-11-23T11:06:12.534Z
soi1037,so414,p378,5,47833,2025-12-25T06:52:20.471Z
soi1038,so414,p183,1,3658,2024-05-26T21:58:46.345Z
soi1039,so415,p237,4,3231,2024-04-28T16:34:26.624Z
soi1040,so415,p236,4,9251,2025-05-11T16:18:29.028Z
soi1041,so416,p158,3,3289,2024-05-01T23:33:08.445Z
soi1042,so416,p301,1,69834,2025-09-22T17:14:30.010Z
soi1043,so416,p90,3,22285,2024-09-28T23:46:15.487Z
soi1044,so417,p328,3,44736,2024-12-11T02:24:42.153Z
soi1045,so417,p128,4,53323,2026-01-12T12:43:53.571Z
soi1046,so417,p155,4,54620,2024-05-06T00:37:53.548Z
soi1047,so417,p124,4,35180,2024-09-13T21:26:35.250Z
soi1048,so418,p396,2,4919,2025-05-12T02:55:13.368Z
soi1049,so418,p95,3,56233,2024-12-08T08:57:26.949Z
soi1050,so418,p354,5,75850,2026-01-31T19:16:00.346Z
soi1051,so419,p139,3,33494,2024-04-08T10:33:48.372Z
soi1052,so419,p124,4,35180,2025-09-06T21:40:33.985Z
soi1053,so419,p251,3,17257,2025-11-13T21:32:25.518Z
soi1054,so420,p162,1,20100,2025-12-20T21:57:10.811Z
soi1055,so420,p11,2,68567,2025-06-17T22:50:28.193Z
soi1056,so420,p131,4,10664,2024-12-20T15:14:31.124Z
soi1057,so420,p257,5,62231,2025-11-04T07:53:02.652Z
soi1058,so421,p239,3,68757,2024-05-20T16:29:56.647Z
soi1059,so421,p41,2,65963,2025-05-11T12:08:09.336Z
soi1060,so421,p15,4,1084,2024-12-08T05:27:30.921Z
soi1061,so421,p379,2,1193,2025-07-23T21:44:27.559Z
soi1062,so422,p162,4,20100,2024-05-01T21:40:46.552Z
soi1063,so422,p244,4,5538,2025-08-18T11:43:44.168Z
soi1064,so423,p120,2,23941,2024-04-23T10:22:37.850Z
soi1065,so423,p392,2,8779,2026-01-18T16:50:02.768Z
soi1066,so423,p249,5,8198,2026-01-15T05:35:14.858Z
soi1067,so424,p55,5,19638,2025-03-19T00:52:19.992Z
soi1068,so424,p347,1,76223,2025-06-20T14:43:44.099Z
soi1069,so425,p274,3,49799,2025-09-07T19:42:22.188Z
soi1070,so425,p310,1,55242,2024-06-04T23:26:19.440Z
soi1071,so426,p256,2,52085,2024-04-07T20:27:45.198Z
soi1072,so426,p9,5,49351,2025-03-11T12:21:17.661Z
soi1073,so427,p314,3,32813,2024-07-14T22:01:39.557Z
soi1074,so427,p354,5,75850,2025-09-06T09:55:52.734Z
soi1075,so428,p12,2,68502,2024-04-08T08:44:56.073Z
soi1076,so428,p136,5,77501,2024-05-20T12:30:16.082Z
soi1077,so428,p107,2,66694,2024-07-24T10:21:35.842Z
soi1078,so428,p301,2,69834,2024-07-10T12:33:43.857Z
soi1079,so429,p143,3,16027,2024-04-26T20:06:39.619Z
soi1080,so429,p299,1,35149,2024-03-30T14:49:50.051Z
soi1081,so430,p340,3,2057,2025-08-17T10:12:33.956Z
soi1082,so430,p141,2,24364,2024-08-19T03:51:28.718Z
soi1083,so430,p29,2,21287,2024-04-17T21:10:31.221Z
soi1084,so430,p376,2,55814,2025-10-22T18:59:18.644Z
soi1085,so431,p16,4,66379,2026-02-02T00:48:58.728Z
soi1086,so432,p281,1,10851,2025-08-25T03:04:18.838Z
soi1087,so433,p270,3,37751,2024-03-10T06:24:17.925Z
soi1088,so433,p346,1,4470,2026-01-19T11:34:11.789Z
soi1089,so434,p140,2,16904,2025-08-14T09:58:54.701Z
soi1090,so435,p284,3,19674,2025-06-26T10:48:39.212Z
soi1091,so436,p230,4,34327,2024-04-08T23:10:11.625Z
soi1092,so436,p119,3,50118,2024-06-30T08:45:43.568Z
soi1093,so436,p219,1,33587,2025-12-12T19:55:14.701Z
soi1094,so436,p359,3,776,2025-01-03T21:50:57.312Z
soi1095,so437,p335,1,12997,2024-09-14T07:52:22.746Z
soi1096,so438,p50,3,9217,2025-09-29T01:54:53.392Z
soi1097,so439,p276,5,75508,2026-01-24T04:48:13.747Z
soi1098,so439,p123,2,54852,2025-12-17T06:12:11.229Z
soi1099,so440,p348,4,9960,2025-08-17T18:44:25.881Z
soi1100,so441,p324,2,2008,2024-08-10T15:29:20.601Z
soi1101,so441,p94,1,72934,2024-07-08T04:58:07.600Z
soi1102,so442,p52,3,40647,2025-10-26T05:24:40.904Z
soi1103,so442,p55,2,19638,2026-01-16T18:02:22.009Z
soi1104,so443,p74,3,21467,2026-01-22T22:52:00.642Z
soi1105,so444,p157,1,44663,2024-05-13T17:56:41.229Z
soi1106,so444,p237,2,3231,2025-04-22T23:27:34.959Z
soi1107,so444,p21,4,19847,2024-05-31T00:51:24.575Z
soi1108,so445,p222,3,40165,2025-08-11T00:36:15.748Z
soi1109,so445,p126,4,37575,2025-03-12T14:44:10.709Z
soi1110,so445,p234,2,76372,2024-09-14T17:45:59.668Z
soi1111,so445,p366,4,37121,2025-01-22T13:22:00.060Z
soi1112,so446,p280,5,17377,2024-08-20T20:46:56.697Z
soi1113,so446,p88,2,15360,2024-07-23T08:41:02.812Z
soi1114,so446,p199,2,22533,2026-01-06T12:22:25.431Z
soi1115,so447,p54,1,35865,2024-05-18T05:05:39.557Z
soi1116,so447,p264,5,44796,2025-10-17T08:47:05.166Z
soi1117,so448,p264,3,44796,2024-06-22T16:49:04.454Z
soi1118,so448,p80,1,43567,2024-06-20T10:26:50.457Z
soi1119,so448,p316,4,64112,2025-09-05T15:42:50.901Z
soi1120,so448,p117,5,61803,2025-10-07T12:36:13.237Z
soi1121,so449,p218,3,27146,2026-02-25T08:08:34.298Z
soi1122,so449,p130,2,58876,2025-07-15T03:07:18.968Z
soi1123,so450,p308,3,50541,2025-02-09T02:00:13.084Z
soi1124,so450,p222,1,40165,2024-07-31T02:05:00.927Z
soi1125,so450,p85,3,58962,2024-08-14T19:18:31.486Z
soi1126,so451,p134,3,56311,2025-11-08T00:15:20.449Z
soi1127,so451,p122,3,4138,2024-06-05T10:05:21.441Z
soi1128,so451,p216,4,75122,2025-04-30T17:50:12.108Z
soi1129,so452,p19,4,33414,2024-06-08T07:19:31.332Z
soi1130,so452,p347,5,76223,2024-11-13T17:39:32.300Z
soi1131,so453,p68,1,79445,2025-05-10T01:22:49.508Z
soi1132,so453,p103,4,15317,2024-03-26T03:28:42.181Z
soi1133,so454,p154,3,32721,2025-05-06T07:34:57.324Z
soi1134,so455,p249,1,8198,2025-08-21T15:09:13.855Z
soi1135,so455,p134,3,56311,2025-06-11T12:52:19.658Z
soi1136,so455,p154,4,32721,2025-03-19T05:18:19.837Z
soi1137,so456,p330,5,23924,2025-02-27T22:04:49.970Z
soi1138,so456,p67,4,16535,2024-07-03T01:16:14.645Z
soi1139,so456,p57,4,19910,2024-08-10T02:18:16.923Z
soi1140,so456,p367,1,43847,2025-03-07T14:49:48.534Z
soi1141,so457,p332,3,42575,2024-05-28T04:34:37.645Z
soi1142,so457,p260,3,39089,2025-06-19T04:46:00.493Z
soi1143,so458,p279,2,4053,2024-09-10T18:25:41.483Z
soi1144,so459,p333,1,13777,2024-11-07T16:49:53.296Z
soi1145,so460,p252,5,70803,2025-06-01T17:02:22.686Z
soi1146,so460,p362,3,4907,2026-03-06T18:00:34.001Z
soi1147,so461,p145,5,57189,2025-03-25T07:19:03.726Z
soi1148,so461,p152,5,57299,2025-07-23T13:34:42.246Z
soi1149,so461,p363,1,59741,2025-12-18T20:59:24.956Z
soi1150,so462,p258,5,36305,2024-04-24T10:31:23.533Z
soi1151,so462,p301,1,69834,2024-03-25T22:56:16.825Z
soi1152,so462,p141,3,24364,2024-07-19T05:44:42.900Z
soi1153,so463,p134,1,56311,2024-03-18T06:39:08.673Z
soi1154,so464,p265,5,27986,2025-10-05T18:28:42.908Z
soi1155,so465,p17,3,39968,2025-10-29T21:02:51.160Z
soi1156,so465,p184,2,10152,2024-09-04T02:08:49.146Z
soi1157,so465,p105,1,57989,2024-04-07T14:19:15.171Z
soi1158,so466,p125,5,23907,2025-04-01T23:47:04.570Z
soi1159,so467,p33,1,37782,2024-07-01T23:19:11.002Z
soi1160,so467,p185,2,64354,2025-02-17T20:47:18.659Z
soi1161,so468,p309,5,75859,2025-04-05T18:09:16.821Z
soi1162,so468,p150,3,30855,2026-01-09T10:42:42.114Z
soi1163,so468,p177,3,23115,2024-12-17T04:48:27.132Z
soi1164,so468,p312,3,19930,2025-03-25T18:01:36.322Z
soi1165,so469,p283,2,24052,2024-05-28T20:59:20.496Z
soi1166,so470,p237,5,3231,2024-12-02T03:18:35.824Z
soi1167,so470,p365,1,6756,2024-10-08T22:06:15.115Z
soi1168,so470,p82,1,8266,2025-07-10T11:26:11.561Z
soi1169,so470,p317,3,47687,2024-04-29T18:05:08.165Z
soi1170,so471,p17,3,39968,2025-12-06T05:03:49.634Z
soi1171,so471,p262,2,39618,2024-09-09T22:45:53.808Z
soi1172,so471,p347,3,76223,2025-06-04T07:17:01.700Z
soi1173,so471,p292,1,43795,2024-03-19T07:44:50.503Z
soi1174,so472,p55,5,19638,2024-07-01T10:18:08.604Z
soi1175,so472,p262,3,39618,2025-12-15T00:02:34.479Z
soi1176,so472,p111,2,8813,2025-01-22T13:33:50.216Z
soi1177,so472,p348,1,9960,2024-11-14T19:23:31.904Z
soi1178,so473,p281,3,10851,2024-06-28T01:50:47.594Z
soi1179,so474,p25,1,52187,2025-05-08T19:41:12.705Z
soi1180,so475,p197,2,477,2025-05-16T11:04:37.647Z
soi1181,so475,p400,3,59708,2024-04-22T03:21:06.779Z
soi1182,so475,p355,5,6659,2025-05-05T18:09:25.181Z
soi1183,so475,p129,3,25099,2026-02-28T10:33:26.398Z
soi1184,so476,p379,1,1193,2024-08-19T00:32:39.102Z
soi1185,so476,p289,4,46107,2025-06-18T16:11:32.917Z
soi1186,so476,p85,5,58962,2025-09-16T06:47:10.005Z
soi1187,so477,p330,3,23924,2025-09-18T10:50:44.608Z
soi1188,so477,p221,3,7788,2025-03-22T13:27:58.709Z
soi1189,so478,p30,2,63710,2025-02-27T20:25:46.589Z
soi1190,so478,p88,1,15360,2026-02-21T09:11:56.800Z
soi1191,so479,p115,3,21075,2025-07-26T12:55:40.362Z
soi1192,so479,p97,5,39476,2024-06-14T01:47:29.779Z
soi1193,so480,p27,3,20344,2024-07-17T03:02:18.897Z
soi1194,so481,p58,5,16123,2024-06-12T13:52:33.237Z
soi1195,so482,p310,1,55242,2025-08-29T22:20:15.309Z
soi1196,so483,p304,1,10768,2025-12-29T08:17:08.159Z
soi1197,so483,p386,3,28680,2025-08-06T02:16:32.496Z
soi1198,so483,p365,5,6756,2024-09-17T05:09:33.868Z
soi1199,so484,p359,1,776,2024-03-08T08:33:35.635Z
soi1200,so484,p84,5,38466,2024-03-12T07:32:06.567Z
soi1201,so484,p78,1,30007,2025-05-23T16:12:31.233Z
soi1202,so484,p243,5,74618,2024-11-07T20:11:48.060Z
soi1203,so485,p126,4,37575,2025-05-26T03:35:41.545Z
soi1204,so485,p103,2,15317,2024-06-13T12:55:09.074Z
soi1205,so485,p161,2,26907,2025-07-21T09:14:25.077Z
soi1206,so485,p51,5,15552,2024-06-04T06:01:29.103Z
soi1207,so486,p89,5,17947,2026-01-15T17:35:06.823Z
soi1208,so486,p240,5,63310,2025-09-04T23:25:22.663Z
soi1209,so486,p118,4,50692,2025-05-03T12:07:44.048Z
soi1210,so486,p14,1,54970,2024-04-20T13:58:22.730Z
soi1211,so487,p386,4,28680,2025-03-12T19:39:34.100Z
soi1212,so487,p203,1,27385,2025-07-31T04:20:30.071Z
soi1213,so488,p321,1,13812,2024-05-25T09:06:51.098Z
soi1214,so488,p230,5,34327,2024-12-25T11:48:22.167Z
soi1215,so489,p389,5,73027,2024-08-24T21:46:53.176Z
soi1216,so489,p99,4,3476,2025-09-17T08:05:09.008Z
soi1217,so490,p113,1,70699,2025-01-25T15:38:10.662Z
soi1218,so491,p254,5,68416,2024-07-06T15:41:57.660Z
soi1219,so491,p356,2,4880,2024-04-22T23:11:36.009Z
soi1220,so491,p258,4,36305,2025-01-09T03:59:35.654Z
soi1221,so491,p68,2,79445,2024-06-29T20:20:02.258Z
soi1222,so492,p140,1,16904,2025-07-26T17:00:31.579Z
soi1223,so493,p7,2,7902,2024-06-24T12:08:55.827Z
soi1224,so494,p387,1,60386,2025-02-03T10:26:51.627Z
soi1225,so495,p108,3,66652,2025-09-20T21:10:37.999Z
soi1226,so496,p346,4,4470,2025-07-01T14:04:45.679Z
soi1227,so496,p29,2,21287,2024-05-15T19:42:48.497Z
soi1228,so497,p289,5,46107,2025-01-15T20:21:34.599Z
soi1229,so498,p397,3,10434,2025-01-03T06:31:20.923Z
soi1230,so498,p147,4,72890,2025-08-25T04:17:55.977Z
soi1231,so499,p58,3,16123,2025-04-03T07:42:37.650Z
soi1232,so500,p234,1,76372,2025-05-15T21:55:09.802Z
soi1233,so500,p72,3,15103,2025-10-31T23:10:45.742Z
soi1234,so501,p197,5,477,2026-02-25T21:08:46.858Z
soi1235,so501,p211,1,33591,2025-07-25T18:27:39.915Z
soi1236,so502,p236,1,9251,2024-05-19T05:53:44.439Z
soi1237,so502,p368,2,26863,2024-11-16T19:58:45.441Z
soi1238,so502,p61,2,72696,2025-10-08T16:29:47.484Z
soi1239,so503,p349,3,37144,2024-12-12T21:57:31.376Z
soi1240,so504,p54,2,35865,2025-01-04T17:49:48.344Z
soi1241,so504,p242,2,8145,2025-08-03T02:06:51.911Z
soi1242,so505,p89,2,17947,2025-02-02T11:01:47.497Z
soi1243,so505,p197,5,477,2025-11-01T03:03:14.112Z
soi1244,so506,p276,2,75508,2024-04-11T06:34:06.025Z
soi1245,so507,p225,4,42389,2026-01-08T14:37:57.616Z
soi1246,so507,p344,2,22393,2026-02-09T23:56:09.952Z
soi1247,so507,p39,4,41796,2025-06-11T15:13:42.658Z
soi1248,so508,p27,4,20344,2024-11-12T11:25:48.493Z
soi1249,so509,p306,1,3954,2024-03-16T18:56:42.577Z
soi1250,so510,p334,4,25767,2024-05-01T07:56:58.153Z
soi1251,so510,p233,2,33869,2024-06-05T23:14:59.418Z
soi1252,so511,p151,2,46126,2026-02-12T10:26:44.373Z
soi1253,so512,p96,2,72346,2024-12-18T03:24:06.697Z
soi1254,so512,p327,5,54635,2025-01-10T00:22:27.278Z
soi1255,so512,p163,3,9301,2024-07-28T17:55:20.342Z
soi1256,so512,p30,3,63710,2025-04-24T20:00:45.916Z
soi1257,so513,p334,5,25767,2025-08-26T18:49:25.911Z
soi1258,so513,p207,4,49525,2026-02-20T16:28:59.314Z
soi1259,so514,p240,1,63310,2025-11-16T19:34:50.523Z
soi1260,so514,p3,5,34402,2025-12-12T00:00:44.442Z
soi1261,so514,p292,1,43795,2025-01-08T07:38:42.493Z
soi1262,so515,p80,2,43567,2024-10-11T15:26:34.791Z
soi1263,so516,p113,2,70699,2024-09-17T14:42:58.407Z
soi1264,so516,p248,4,9756,2025-02-14T06:05:24.547Z
soi1265,so516,p394,5,57960,2024-06-26T01:09:35.489Z
soi1266,so516,p388,5,72208,2024-06-03T14:28:10.183Z
soi1267,so517,p298,1,1482,2024-11-24T08:54:51.828Z
soi1268,so518,p361,4,10835,2024-06-29T15:56:47.255Z
soi1269,so518,p244,4,5538,2025-08-01T05:11:16.555Z
soi1270,so519,p86,2,710,2025-11-05T06:31:39.661Z
soi1271,so519,p128,5,53323,2025-10-14T02:41:36.597Z
soi1272,so519,p155,1,54620,2025-08-06T02:47:34.994Z
soi1273,so520,p13,4,73689,2025-08-09T01:37:34.031Z
soi1274,so521,p159,5,48731,2026-01-04T22:11:49.725Z
soi1275,so521,p94,2,72934,2025-12-13T03:54:33.145Z
soi1276,so521,p357,2,29886,2024-08-01T09:55:46.791Z
soi1277,so522,p216,1,75122,2025-10-23T15:12:29.087Z
soi1278,so522,p134,3,56311,2026-01-29T20:49:11.622Z
soi1279,so523,p193,5,7549,2025-10-25T09:09:34.580Z
soi1280,so524,p175,4,13757,2025-09-26T06:38:50.668Z
soi1281,so524,p225,5,42389,2025-01-06T04:46:27.620Z
soi1282,so524,p185,4,64354,2024-09-17T20:29:51.704Z
soi1283,so524,p128,3,53323,2026-01-16T14:42:12.749Z
soi1284,so525,p160,1,53153,2024-11-09T10:51:23.810Z
soi1285,so525,p330,5,23924,2024-03-09T03:44:14.709Z
soi1286,so525,p16,2,66379,2026-02-12T12:12:25.880Z
soi1287,so526,p70,4,32644,2025-09-07T07:59:49.427Z
soi1288,so526,p232,3,62825,2025-10-22T01:41:46.543Z
soi1289,so527,p393,2,69749,2026-03-05T05:06:05.404Z
soi1290,so527,p125,2,23907,2026-02-13T21:24:55.382Z
soi1291,so528,p164,3,79241,2025-07-21T06:10:22.906Z
soi1292,so528,p46,5,32641,2025-06-18T14:25:30.948Z
soi1293,so528,p125,2,23907,2025-12-14T06:50:12.127Z
soi1294,so528,p351,5,3144,2025-03-03T16:59:33.422Z
soi1295,so529,p398,2,2585,2026-02-24T19:18:49.776Z
soi1296,so530,p280,4,17377,2025-10-20T02:05:22.562Z
soi1297,so531,p210,4,2047,2025-08-21T23:11:41.885Z
soi1298,so531,p159,2,48731,2025-03-10T06:43:02.180Z
soi1299,so531,p41,2,65963,2025-10-14T03:11:43.333Z
